CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
59913153000172,,,,,3
59913353000125,,,,,3
59913705000142,,,,,3
59928561000106,,,,,3
59928742000124,,,,,3
59937952000189,,,,,3
59939442000140,,,,,3
59941201000136,,,,,3
59941319000164,,,,,3
59941429000126,,,,,3
59941548000189,,,,,3
59941697000148,,,,,3
59941827000142,,,,,3
59941897000109,,,,,3
59941960000107,,,,,3
59942328000170,,,,,3
59942415000127,,,,,3
59948831000132,,,,,3
59948931000169,,,,,3
59950117000189,,,,,3
59953892000198,,,,,3
59956217000112,,,,,3
59960677000114,,,,,0
59964808000131,,,,,3
59965040000110,,,,,3
59974952000159,,,,,1
59975239000120,,,,,3
59976184000172,,,,,0
59976505000139,,,,,0
59980830000175,,,,,3
59982154000179,,,,,3
59982664000146,,,,,0
59982948000132,,,,,3
59983764000197,,,,,3
59995885000159,,,,,3
59996327000108,,,,,3
59996453000162,,,,,3
59997256000168,,,,,3
59999918000139,,,,,3
60005132000138,,,,,3
60006403000170,,,,,0
60008150000173,,,,,0
60015897000159,,,,,3
60018029000122,,,,,0
60018334000114,,,,,3
60018531000133,,,,,3
60018630000115,,,,,3
60019321000160,,,,,3
60019383000171,,,,,3
60019678000148,,,,,3
60022269000109,,,,,3
60022798000102,,,,,3
60023533000110,,,,,3
60029151000102,,,,,3
60046007000176,,,,,3
60048818000106,,,,,3
60060070000167,,,,,3
60060435000153,,,,,3
60061182000132,,,,,3
60066268000158,,,,,3
60075657000140,,,,,3
60075872000140,,,,,3
60076316000199,,,,,3
60076396000182,,,,,3
60078291000162,,,,,3
60078703000164,,,,,3
60079201000158,,,,,3
60080922000188,,,,,3
60081358000118,,,,,3
60090915000167,,,,,3
60091623000149,,,,,3
60094635000127,,,,,0
60095062000156,,,,,3
60096017000116,,,,,3
60096297000162,,,,,3
60096402000163,,,,,3
60096455000184,,,,,0
60096669000150,,,,,3
60096865000125,,,,,3
60097412000113,,,,,3
60097978000145,,,,,3
60100356000129,,,,,3
60100715000148,,,,,3
60100937000160,,,,,3
60105642000187,,,,,3
60112815000194,,,,,3
60113266000172,,,,,3
60121254000190,,,,,1
60121831000143,,,,,3
60124635000122,,,,,3
60124700000110,,,,,3
60124795000171,,,,,3
60127023000193,,,,,3
60127668000126,,,,,0
60138265000182,,,,,3
60138510000151,,,,,1
60138811000185,,,,,3
60141283000113,,,,,3
60141542000106,,,,,3
60141771000120,,,,,3
60142297000151,,,,,3
60146034000110,,,,,3
60146372000152,,,,,1
60146947000137,,,,,3
60147076000176,,,,,3
60171849000150,,,,,3
60172387000195,,,,,0
60172773000187,,,,,0
60172862000123,,,,,3
60173255000188,,,,,3
60176530000117,,,,,3
60176586000171,,,,,3
60176648000145,,,,,3
60176858000133,,,,,3
60184714000129,,,,,3
60184974000102,,,,,3
60185164000162,,,,,3
60185223000100,,,,,0
60185647000167,,,,,3
60210015000106,,,,,3
60211777000127,,,,,3
60216989000105,,,,,1
60219712000128,,,,,0
60221141000166,,,,,3
60222497000114,,,,,3
60223170000167,,,,,3
60228650000110,,,,,3
60229923000141,,,,,0
60230790000123,,,,,3
60232226000140,,,,,3
60233060000186,,,,,3
60233116000100,,,,,3
60234497000134,,,,,3
60241017000162,,,,,0
60241373000186,,,,,0
60251047000150,,,,,3
60259981000118,,,,,0
60260680000104,,,,,3
60261139000110,,,,,3
60262076000117,,,,,3
60262124000177,,,,,3
60275544000198,,,,,3
60275727000103,,,,,3
60275956000128,,,,,3
60276080000134,,,,,3
60276138000140,,,,,3
60276203000137,,,,,3
60276261000160,,,,,3
60286869000176,,,,,0
60287986000154,,,,,3
60288273000105,,,,,0
60289800000104,,,,,3
60291736000198,,,,,3
60298249000157,,,,,3
60298458000109,,,,,3
60298773000128,,,,,3
60302112000129,,,,,3
60302951000147,,,,,3
60306622000174,,,,,3
60309173000118,,,,,1
60311027000127,,,,,1
60311326000161,,,,,0
60311425000143,,,,,3
60312811000150,,,,,3
60312851000100,,,,,3
60313794000175,,,,,3
60314455000103,,,,,3
60323249000160,,,,,3
60323537000114,,,,,3
60323819000111,,,,,3
60325194000127,,,,,3
60325724000137,,,,,3
60328500000189,,,,,3
60332230000180,,,,,3
60332991000131,,,,,3
60333724000189,,,,,3
60334542000122,,,,,1
60335772000106,,,,,3
60344823000166,,,,,3
60345013000124,,,,,3
60349942000101,,,,,2
60350315000190,,,,,3
60352049000135,,,,,3
60354373000192,,,,,3
60354424000186,,,,,3
60354488000187,,,,,3
60354551000185,,,,,3
60355325000119,,,,,0
60355684000176,,,,,3
60355769000154,,,,,3
60356190000106,,,,,3
60356349000192,,,,,3
60356837000108,,,,,3
60356889000176,,,,,3
60365430000139,,,,,1
60365671000188,,,,,0
60365845000102,,,,,3
60372788000199,,,,,0
60372797000180,,,,,3
60396945000104,,,,,3
60400295000115,,,,,3
60402657000107,,,,,3
60417832000130,,,,,3
60419296000101,,,,,3
60421978000159,,,,,3
60422070000160,,,,,3
60422618000171,,,,,3
60423162000164,,,,,3
60439962000173,,,,,3
60441343000113,,,,,3
60442243000101,,,,,3
60442320000123,,,,,3
60442362000164,,,,,3
60442441000175,,,,,3
60442476000104,,,,,3
60442618000133,,,,,3
60442622000100,,,,,3
60442677000101,,,,,3
60443240000192,,,,,3
60447860000108,,,,,0
60449267000192,,,,,3
60450312000129,,,,,3
60450321000110,,,,,3
60453480000178,,,,,1
60453790000192,,,,,3
60454208000102,,,,,3
60454557000124,,,,,3
60456283000102,,,,,3
60456463000194,,,,,3
60456656000145,,,,,3
60477852000104,,,,,3
60478853000165,,,,,3
60489595000112,,,,,0
60489889000144,,,,,3
60489890000179,,,,,0
60490378000142,,,,,3
60490407000176,,,,,3
60490738000106,,,,,3
60490963000142,,,,,3
60491442000100,,,,,0
60491451000109,,,,,1
60491790000187,,,,,3
60493688000110,,,,,3
60493791000160,,,,,3
60497325000153,,,,,3
60500333000101,,,,,3
60500481000126,,,,,0
60502894000140,,,,,3
60502977000139,,,,,3
60503108000129,,,,,3
60503293000151,,,,,3
60504035000190,,,,,3
60506047000153,,,,,0
60506753000103,,,,,0
60507253000188,,,,,3
60509252000172,,,,,3
60510186000150,,,,,3
60510454000134,,,,,3
60510763000104,,,,,3
60510970000169,,,,,0
60511488000143,,,,,3
60512025000104,,,,,3
60512112000153,,,,,3
60512178000143,,,,,1
60512384000153,,,,,3
60527345000120,,,,,3
60527944000143,,,,,3
60531375000100,,,,,3
60532320000114,,,,,3
60532515000164,,,,,3
60532586000167,,,,,3
60532872000122,,,,,3
60534530000141,,,,,1
60542490000180,,,,,3
60552945000148,,,,,2
60553180000160,,,,,3
60553394000137,,,,,3
60553597000123,,,,,3
60573726000145,,,,,0
60584008000174,,,,,3
60587009000172,,,,,2
60589814000135,,,,,3
60592561000159,,,,,0
60594084000160,,,,,0
60600091000128,,,,,1
60605196000170,,,,,3
60605415000110,,,,,3
60605611000195,,,,,3
60605708000106,,,,,0
60606855000192,,,,,3
60607059000174,,,,,3
60615793000185,,,,,3
60617918000106,,,,,3
60622786000100,,,,,3
60627132000170,,,,,3
60627152000140,,,,,3
60627509000190,,,,,0
60627763000199,,,,,0
60629020000158,,,,,3
60629171000106,,,,,3
60646686000114,,,,,0
60646860000129,,,,,3
60647171000139,,,,,3
60647338000161,,,,,3
60648233000127,,,,,3
60662464000195,,,,,3
60665128000104,,,,,3
60667563000160,,,,,3
60674901000190,,,,,3
60675310000138,,,,,3
60675392000110,,,,,3
60677740000199,,,,,2
60678294000137,,,,,3
60685921000167,,,,,3
60688583000117,,,,,3
60688823000183,,,,,3
60689085000199,,,,,3
60691906000121,,,,,3
60692382000193,,,,,3
60692584000135,,,,,3
60693050000123,,,,,0
60693972000130,,,,,1
60695610000189,,,,,3
60696041000196,,,,,3
60696350000166,,,,,3
60696567000176,,,,,3
60699821000190,,,,,3
60708790000196,,,,,3
60709192000131,,,,,3
60709408000169,,,,,0
60710235000107,,,,,3
60710479000181,,,,,0
60711811000122,,,,,3
60711818000144,,,,,0
60711897000193,,,,,1
60712059000134,,,,,3
60715186000197,,,,,3
60715404000193,,,,,3
60715887000126,,,,,0
60740534000186,,,,,3
60740615000186,,,,,3
60741805000118,,,,,3
60742493000167,,,,,3
60742631000108,,,,,3
60742726000121,,,,,0
60742779000142,,,,,3
60742785000108,,,,,0
60742819000156,,,,,3
60743272000103,,,,,3
60743555000155,,,,,0
60748404000190,,,,,3
60749195000107,,,,,3
60750102000156,,,,,1
60752309000160,,,,,3
60753195000172,,,,,0
60753451000121,,,,,3
60753615000110,,,,,3
60758954000190,,,,,3
60759193000190,,,,,3
60760008000188,,,,,0
60760382000183,,,,,3
60760546000172,,,,,0
60760755000116,,,,,3
60761340000167,,,,,3
60761399000155,,,,,3
60762702000134,,,,,3
60762920000179,,,,,3
60762973000190,,,,,0
60773619000160,,,,,3
60774482000169,,,,,3
60775750000167,,,,,3
60776035000149,,,,,3
60776254000128,,,,,3
60778282000184,,,,,0
60778434000149,,,,,3
60778887000175,,,,,3
60784460000180,,,,,3
60784594000109,,,,,3
60784769000170,,,,,3
60784879000131,,,,,3
60786525000126,,,,,3
60787718000100,,,,,3
60796900000119,,,,,3
60799183000189,,,,,3
60799760000132,,,,,3
60800251000182,,,,,3
60806210000101,,,,,3
60808027000137,,,,,3
60809147000159,,,,,3
60810873000191,,,,,3
60817877000100,,,,,3
60818157000150,,,,,3
60818669000117,,,,,3
60818941000169,,,,,3
60819442000196,,,,,0
60823195000100,,,,,0
60823573000147,,,,,3
60824270000149,,,,,0
60825313000100,,,,,3
60828077000186,,,,,3
60829079000190,,,,,3
60830344000150,,,,,3
60830537000100,,,,,3
60830941000184,,,,,3
60831550000184,,,,,3
60832006000157,,,,,3
60832028000117,,,,,0
60841575000169,,,,,3
60850167000173,,,,,1
60852475000138,,,,,3
60853232000114,,,,,3
60854182000190,,,,,3
60854252000100,,,,,3
60859232000121,,,,,3
60859486000140,,,,,3
60859716000170,,,,,3
60865092000102,,,,,3
60865770000129,,,,,3
60865885000113,,,,,3
60866355000190,,,,,3
60866948000156,,,,,3
60866981000186,,,,,3
60867323000109,,,,,3
60867433000170,,,,,3
60867697000124,,,,,0
60868496000141,,,,,0
60871165000160,,,,,3
60886808000140,,,,,3
60887520000190,,,,,3
60893314000192,,,,,3
60897150000171,,,,,3
60897678000140,,,,,3
60901168000108,,,,,3
60906179000172,BRADESCO SPECIAL FIF - CLASSE  DE INVESTIMENTO EM COTAS RF REFERENCIADA DI -  RESP LIMITADA,FIF,,,0
60906569000142,,,,,3
60913678000197,,,,,3
60914831000109,,,,,3
60916614000140,,,,,3
60917687000156,,,,,3
60919700000106,,,,,3
60919753000127,,,,,3
60919973000150,,,,,3
60920222000154,,,,,3
60920266000184,,,,,3
60920297000135,,,,,3
60921633000164,,,,,0
60922345000124,,,,,3
60922470000134,,,,,3
60931618000105,,,,,0
60931881000196,,,,,3
60932101000122,,,,,3
60936335000148,,,,,3
60936771000117,,,,,3
60936984000149,,,,,3
60937559000174,,,,,3
60938351000170,,,,,3
60950125000104,,,,,3
60950242000178,,,,,3
60951523000145,,,,,3
60956073000183,,,,,3
60958418000138,,,,,3
60960946000121,,,,,3
60961407000107,,,,,0
60962992000160,,,,,3
60963811000110,,,,,1
60964578000190,,,,,3
60965262000112,,,,,3
60974196000147,,,,,3
60977208000197,,,,,3
60978192000137,,,,,3
60978472000145,,,,,3
61002607000103,,,,,3
61002890000165,,,,,3
61008111000139,,,,,0
61009570000137,,,,,0
61011683000177,,,,,3
61012277000129,,,,,3
61018922000110,,,,,3
61021639000148,,,,,3
61026657000112,,,,,3
61028456000154,,,,,0
61028586000197,,,,,3
61031674000148,,,,,3
61038314000178,,,,,0
61043044000193,,,,,0
61046445000105,,,,,3
61046849000190,,,,,3
61046946000183,,,,,3
61047588000123,,,,,3
61048517000145,,,,,3
61050171000110,,,,,3
61050428000133,,,,,3
61050646000178,,,,,1
61051152000108,,,,,0
61052164000157,,,,,3
61052204000160,,,,,3
61052661000155,,,,,1
61052996000173,,,,,3
61062160000150,,,,,3
61063366000102,,,,,3
61067871000117,,,,,0
61067980000134,,,,,3
61069468000127,,,,,0
61070128000116,,,,,3
61071036000150,,,,,3
61079787000113,,,,,0
61080007000155,,,,,3
61080452000115,,,,,3
61083286000100,,,,,0
61085696000190,,,,,3
61086379000199,,,,,3
61088667000182,,,,,3
61088935000166,,,,,3
61103656000124,,,,,0
61107833000140,,,,,0
61107909000138,,,,,3
61108069000128,,,,,3
61108422000170,,,,,3
61110894000167,,,,,3
61111715000106,,,,,3
61112252000105,,,,,3
61114367000120,,,,,0
61116592000104,,,,,3
61117258000167,,,,,3
61117457000175,,,,,3
61117665000174,,,,,3
61127885000189,,,,,3
61129130000113,,,,,1
61132002000129,,,,,3
61133560000109,,,,,3
61136998000140,,,,,3
61140383000198,,,,,3
61140498000182,,,,,3
61140568000100,,,,,3
61140621000165,,,,,3
61140686000100,,,,,3
61140759000164,,,,,0
61140801000147,,,,,3
61140861000160,,,,,3
61140917000186,,,,,3
61140970000187,,,,,3
61141019000142,,,,,3
61141069000120,,,,,3
61141163000189,,,,,3
61141201000101,,,,,3
61141240000109,,,,,0
61141276000184,,,,,0
61141351000107,,,,,3
61141410000147,,,,,1
61141486000172,,,,,3
61141536000111,,,,,0
61151294000147,,,,,1
61154471000149,,,,,3
61156156000150,,,,,3
61156905000140,,,,,3
61157628000190,,,,,3
61160298000191,,,,,0
61162047000146,,,,,0
61169265000102,,,,,3
61177737000179,,,,,1
61180896000122,,,,,3
61181933000117,,,,,3
61182246000116,,,,,3
61182281000135,,,,,3
61182444000180,,,,,3
61184038000156,,,,,3
61196264000157,,,,,3
61196530000141,,,,,3
61196857000113,,,,,3
61197881000177,,,,,3
61198681000139,,,,,3
61199023000161,,,,,3
61199231000160,,,,,3
61199256000164,,,,,1
61200955000187,,,,,3
61201151000100,,,,,3
61201512000100,,,,,3
61223070000101,,,,,3
61224618000120,,,,,3
61225877000175,,,,,3
61231703000115,,,,,3
61240697000162,,,,,3
61245368000104,,,,,3
61247438000163,,,,,3
61248776000110,,,,,0
61249332000107,,,,,3
61249586000117,,,,,3
61249703000142,,,,,3
61249870000193,,,,,3
61250157000160,,,,,3
61250506000143,,,,,3
61251256000166,,,,,3
61251736000127,,,,,3
61258390000199,,,,,3
61258818000101,,,,,3
61262963000158,,,,,3
61263889000194,,,,,0
61264534000110,,,,,3
61265411000101,,,,,3
61265448000121,,,,,2
61265533000190,,,,,0
61267137000100,,,,,3
61267770000190,,,,,3
61268857000181,,,,,3
61269005000109,,,,,3
61269144000132,,,,,3
61269376000190,,,,,3
61270097000147,,,,,3
61271076000146,,,,,3
61271154000102,,,,,3
61271801000186,,,,,3
61272096000131,,,,,3
61272108000128,,,,,3
61272265000133,,,,,3
61272435000180,,,,,3
61277602000185,,,,,1
61277977000145,,,,,3
61280813000177,,,,,3
61284975000183,,,,,3
61285242000163,,,,,3
61290059000156,,,,,0
61290820000150,,,,,3
61294253000100,,,,,3
61297226000190,,,,,0
61300119000174,,,,,3
61303870000124,,,,,3
61304623000142,,,,,3
61305771000181,,,,,1
61320236000108,,,,,3
61321721000198,,,,,1
61322005000125,,,,,0
61322330000198,,,,,3
61323735000140,,,,,3
61324558000117,,,,,3
61324989000183,,,,,3
61327132000117,,,,,0
61331451000104,,,,,3
61333263000107,,,,,3
61333973000137,,,,,3
61341372000176,,,,,3
61342347000107,,,,,3
61343169000139,,,,,0
61344207000178,,,,,3
61346705000150,,,,,3
61347280000101,,,,,3
61347630000121,,,,,0
61348035000100,,,,,3
61348091000145,,,,,3
61348277000102,,,,,0
61348437000105,,,,,3
61348891000166,,,,,3
61348898000188,,,,,3
61350569000171,,,,,3
61350794000108,,,,,3
61351720000196,,,,,1
61357403000187,,,,,3
61361097000152,,,,,3
61362000000126,,,,,3
61369798000138,,,,,3
61370747000126,,,,,0
61371255000155,,,,,3
61371531000185,,,,,3
61372047000170,,,,,1
61372409000123,,,,,1
61373421000152,,,,,3
61373631000140,,,,,3
61373802000131,,,,,3
61385616000112,,,,,1
61389616000190,,,,,3
61390344000149,,,,,3
61390439000162,,,,,3
61390482000128,,,,,3
61390937000105,,,,,3
61391125000184,,,,,3
61404286000165,,,,,3
61411777000133,,,,,3
61413759000190,,,,,3
61414981000108,,,,,2
61416431000128,,,,,3
61418417000163,,,,,3
61418946000167,,,,,1
61419060000138,,,,,3
61424075000194,,,,,3
61425858000192,,,,,3
61432112000106,,,,,3
61444194000109,,,,,3
61445386000130,,,,,3
61445398000164,,,,,3
61451675000141,,,,,3
61451979000109,,,,,3
61452639000100,,,,,3
61452703000145,,,,,3
61453625000101,,,,,3
61455544000132,,,,,3
61462080000191,,,,,3
61464520000140,,,,,3
61466245000101,,,,,3
61472550000106,,,,,3
61473004000181,,,,,3
61475212000110,,,,,3
61475415000106,,,,,3
61475918000181,,,,,3
61476013000126,,,,,3
61515460000147,,,,,3
61515476000150,,,,,0
61516344000142,,,,,0
61516572000112,,,,,3
61516954000146,,,,,3
61517048000166,,,,,0
61520265000105,,,,,3
61521554000129,,,,,3
61521573000155,,,,,3
61521629000171,,,,,3
61521870000109,,,,,3
61526773000109,,,,,3
61528859000162,,,,,3
61529245000103,,,,,3
61529560000122,,,,,3
61530417000150,,,,,3
61530644000186,,,,,1
61532329000198,,,,,3
61532844000178,,,,,3
61534940000155,,,,,3
61535666000139,,,,,0
61536238000120,,,,,3
61539506000168,,,,,3
61541353000193,,,,,3
61541675000132,,,,,3
61542138000107,,,,,3
61542326000135,,,,,3
61543295000137,,,,,3
61543507000186,,,,,3
61551829000177,,,,,1
61558612000199,,,,,3
61559021000136,,,,,3
61559509000163,,,,,3
61560045000105,,,,,0
61560810000197,,,,,3
61561173000173,,,,,3
61561449000113,,,,,3
61561524000146,,,,,3
61561752000116,,,,,3
61562271000125,,,,,3
61562479000144,,,,,3
61562510000147,,,,,3
61563670000100,,,,,3
61564307000100,,,,,3
61571532000173,,,,,3
61572789000140,,,,,3
61579407000100,,,,,3
61579871000104,,,,,3
61583519000134,,,,,3
61584502000100,,,,,0
61584589000107,,,,,3
61584656000193,,,,,3
61584731000116,,,,,3
61584782000148,,,,,3
61584829000173,,,,,0
61584886000152,,,,,3
61584915000186,,,,,3
61584974000154,,,,,3
61585013000164,,,,,0
61585229000120,,,,,3
61585425000102,,,,,3
61586736000188,,,,,3
61591840000160,,,,,3
61592202000164,,,,,3
61594403000109,,,,,1
61597359000182,,,,,3
61600072000164,,,,,0
61601992000105,,,,,3
61602721000166,,,,,3
61603679000106,,,,,1
61604504000105,,,,,3
61605300000199,,,,,3
61622459000111,,,,,3
61622654000141,,,,,3
61622820000100,,,,,0
61623000000132,,,,,0
61626382000158,,,,,3
61643116000133,,,,,3
61643338000156,,,,,0
61647986000180,,,,,3
61648430000109,,,,,3
61649424000176,,,,,3
61649458000160,,,,,3
61649465000162,,,,,3
61650068000100,,,,,3
61650236000168,,,,,3
61650367000145,,,,,3
61650641000186,,,,,3
61651255000109,,,,,3
61652457000175,,,,,1
61655249000120,,,,,3
61660997000109,,,,,0
61662323000135,,,,,3
61666420000104,,,,,3
61680180000194,,,,,1
61681753000102,,,,,3
61683502000159,,,,,3
61685406000140,,,,,3
61689590000104,,,,,3
61690166000171,,,,,3
61690888000126,,,,,0
61691015000138,,,,,0
61691082000152,,,,,3
61691260000145,,,,,3
61691296000129,,,,,3
61691508000178,,,,,3
61691544000131,,,,,3
61692221000162,,,,,3
61692294000154,,,,,3
61699458000175,,,,,3
61699824000196,,,,,3
61703296000100,,,,,3
61707575000133,,,,,0
61707669000102,,,,,3
61707947000121,,,,,0
61707959000156,,,,,3
61708895000108,,,,,3
61709249000165,,,,,3
61710021000195,,,,,3
61725196000176,,,,,3
61733546000146,,,,,0
61734686000139,,,,,3
61734698000163,,,,,0
61735048000132,,,,,3
61735868000124,,,,,3
61744888000161,,,,,3
61748792000171,,,,,3
61749622000101,,,,,0
61749775000159,,,,,0
61750134000114,,,,,0
61750242000197,,,,,0
61757777000190,,,,,1
61757883000173,,,,,1
61759133000130,,,,,3
61760129000192,,,,,3
61760307000185,,,,,3
61761100000125,,,,,3
61767942000194,,,,,3
61768641000185,,,,,3
61769286000169,,,,,3
61769687000119,,,,,3
61770321000160,,,,,3
61774921000104,,,,,3
61775348000145,,,,,3
61779206000156,,,,,3
61780333000175,,,,,3
61791374000167,,,,,0
61791538000156,,,,,0
61794417000168,,,,,3
61794722000150,,,,,3
61794817000173,,,,,3
61794931000101,,,,,3
61795158000190,,,,,1
61798106000177,,,,,3
61798592000123,,,,,3
61800269000147,,,,,3
61800420000147,,,,,3
61801573000109,,,,,3
61803239000194,,,,,3
61803360000116,,,,,3
61803459000118,,,,,0
61803572000101,,,,,3
61803648000190,,,,,3
61806555000110,,,,,3
61807199000159,,,,,3
61809401000181,,,,,3
61809581000100,,,,,3
61814019000166,,,,,3
61816182000168,,,,,3
61816395000190,,,,,3
61816718000145,,,,,3
61817765000103,,,,,3
61817868000173,,,,,3
61817952000197,,,,,3
61818063000144,,,,,3
61818190000143,,,,,3
61818220000111,,,,,3
61818288000109,,,,,3
61818334000161,,,,,3
61818401000148,,,,,3
61818510000165,,,,,3
61818609000167,,,,,3
61818719000129,,,,,3
61818960000158,,,,,3
61831273000172,,,,,3
61831283000108,,,,,3
61833419000119,,,,,3
61834811000182,,,,,0
61834984000109,,,,,3
61835389000180,,,,,0
61835477000181,,,,,3
61835634000159,,,,,3
61835843000100,,,,,3
61836539000170,,,,,3
61836671000181,,,,,0
61836753000126,,,,,3
61837406000118,,,,,3
61837478000165,,,,,3
61839257000126,,,,,3
61839347000117,,,,,3
61842207000106,,,,,3
61843171000177,,,,,3
61844252000191,,,,,3
61844366000131,,,,,3
61844854000149,,,,,3
61845849000150,,,,,3
61846544000163,,,,,0
61854664000102,,,,,0
61861454000141,,,,,3
61861865000137,,,,,0
61862948000140,,,,,3
61862986000101,,,,,3
61863244000192,,,,,3
61864535000103,,,,,3
61866929000192,,,,,3
61868042000133,,,,,1
61868552000100,,,,,3
61874568000126,,,,,3
61874813000103,,,,,3
61875090000159,,,,,3
61877898000175,,,,,3
61881131000110,,,,,3
61881143000144,,,,,0
61882998000190,,,,,0
61883434000171,,,,,0
61884084000168,,,,,0
61884215000107,,,,,3
61884759000179,,,,,3
61885649000121,,,,,3
61888726000105,,,,,3
61898585000101,,,,,3
61904092000129,,,,,3
61907401000114,,,,,3
61908557000110,,,,,3
61908791000147,,,,,3
61918794000161,,,,,3
61921304000186,,,,,3
61924591000188,,,,,3
61924934000104,,,,,1
61925300000176,,,,,3
61925539000146,,,,,3
61925599000169,,,,,3
61926195000190,,,,,3
61926290000193,,,,,3
61926946000178,,,,,3
61927056000180,,,,,0
61927363000161,,,,,3
61928582000165,,,,,3
61939711000110,,,,,3
61941773000167,,,,,3
61941855000101,,,,,3
61941893000164,,,,,1
61944498000135,,,,,3
61944886000116,,,,,3
61947544000150,,,,,3
61948557000143,,,,,3
61948797000148,,,,,3
61952434000186,,,,,0
61952765000116,,,,,3
61953079000160,,,,,3
61954503000190,,,,,1
61954507000179,,,,,3
61954776000135,,,,,0
61959000000108,,,,,3
61959082000190,,,,,3
61959244000190,,,,,3
61959407000135,,,,,3
61962694000132,,,,,1
61964220000120,,,,,0
61964470000160,,,,,0
61971270000134,,,,,3
61972123000189,,,,,3
61972391000109,,,,,3
61972672000153,,,,,0
